Car_id,Date,Gender,Annul_Income,Company,Model,Transmission,Color,Price,Body_Style,Dealer_Region
C_CND_022275,2023-12-03,Male,526000,Toyota,Celica,Manual,Pale White,14000,Suv,Middletown
C_CND_022276,2023-12-03,Male,13500,Chevrolet,Camaro,Auto,Black,41000,Sedan,Aurora
C_CND_022277,2023-12-03,Male,850000,Ford,Taurus,Manual,Red,22000,Suv,Greenville
C_CND_022278,2023-12-03,Male,13500,Oldsmobile,Aurora,Manual,Red,34000,Passenger,Pasco
C_CND_022279,2023-12-03,Male,759000,Chevrolet,Malibu,Manual,Pale White,16001,Hardtop,Janesville
C_CND_022280,2023-12-03,Male,810000,Mercury,Cougar,Auto,Black,33000,Hatchback,Scottsdale
C_CND_022281,2023-12-04,Male,738000,Audi,A6,Auto,Black,14001,Suv,Austin
C_CND_022282,2023-12-04,Male,13500,Oldsmobile,Cutlass,Auto,Red,41001,Sedan,Middletown
C_CND_022283,2023-12-04,Male,13500,Chevrolet,Corvette,Auto,Red,45001,Suv,Aurora
C_CND_022284,2023-12-04,Male,833000,Chevrolet,Impala,Manual,Red,22001,Hatchback,Greenville
C_CND_022285,2023-12-04,Male,840000,Volkswagen,Cabrio,Manual,Red,25001,Sedan,Pasco
C_CND_022286,2023-12-04,Male,13500,Dodge,Dakota,Manual,Red,12001,Sedan,Janesville
C_CND_022287,2023-12-04,Male,13500,Chrysler,300M,Auto,Black,26001,Suv,Scottsdale
C_CND_022288,2023-12-04,Male,13500,Ford,Explorer,Auto,Pale White,42001,Hatchback,Austin
C_CND_022289,2023-12-04,Male,13500,Chevrolet,Prizm,Manual,Pale White,22000,Hardtop,Scottsdale
C_CND_022290,2023-12-04,Male,700000,Mitsubishi,Eclipse,Auto,Black,27001,Hardtop,Greenville
C_CND_022291,2023-12-04,Male,1400000,Mitsubishi,Eclipse,Auto,Black,27000,Hardtop,Aurora
C_CND_022292,2023-12-04,Male,13500,Saturn,Lw,Auto,Pale White,18000,Hatchback,Janesville
C_CND_022293,2023-12-04,Male,710000,Mercury,Villager,Manual,Pale White,14000,Passenger,Scottsdale
C_CND_022294,2023-12-04,Female,510500,Chrysler,Lhs,Auto,Pale White,20500,Hatchback,Austin
C_CND_022295,2023-12-04,Female,1800000,Chevrolet,Prizm,Auto,Red,15000,Hardtop,Pasco
C_CND_022296,2023-12-04,Male,837000,Pontiac,Grand Am,Auto,Red,19000,Suv,Aurora
C_CND_022297,2023-12-04,Male,850000,Volkswagen,Cabrio,Auto,Pale White,17000,Sedan,Greenville
C_CND_022298,2023-12-04,Male,1077000,Chevrolet,Malibu,Auto,Pale White,25700,Hardtop,Austin
C_CND_022299,2023-12-04,Male,13500,Plymouth,Voyager,Manual,Red,20000,Passenger,Janesville
C_CND_022300,2023-12-04,Male,520000,Cadillac,Eldorado,Manual,Black,29000,Passenger,Scottsdale
C_CND_022301,2023-12-04,Female,13500,Mercedes-B,Cl500,Manual,Red,29000,Suv,Austin
C_CND_022302,2023-12-04,Male,347000,Toyota,Celica,Auto,Pale White,45000,Suv,Middletown
C_CND_022303,2023-12-04,Male,1306000,Chevrolet,Metro,Auto,Black,31600,Passenger,Middletown
C_CND_022304,2023-12-04,Male,902000,Ford,Explorer,Auto,Pale White,42000,Hatchback,Aurora
C_CND_022305,2023-12-04,Male,647000,Dodge,Avenger,Auto,Black,16000,Passenger,Greenville
C_CND_022306,2023-12-04,Male,2470000,Honda,Civic,Manual,Black,43000,Hatchback,Pasco
C_CND_022307,2023-12-04,Male,880000,Buick,Park Avenue,Auto,Pale White,62000,Hatchback,Janesville
C_CND_022308,2023-12-04,Male,13500,Lexus,Lx470,Auto,Pale White,15000,Suv,Scottsdale
C_CND_022309,2023-12-04,Female,753000,Saab,3-Sep,Auto,Black,23000,Sedan,Austin
C_CND_022310,2023-12-04,Female,2660000,Nissan,Pathfinder,Manual,Red,11000,Hardtop,Janesville
C_CND_022311,2023-12-04,Male,1350000,Saturn,Lw,Auto,Pale White,18000,Hatchback,Scottsdale
C_CND_022312,2023-12-04,Male,561000,Acura,Tl,Manual,Pale White,14000,Hatchback,Austin
C_CND_022313,2023-12-04,Male,1162000,Volkswagen,Jetta,Auto,Red,22200,Passenger,Middletown
C_CND_022314,2023-12-04,Male,13500,Mercedes-B,M-Class,Manual,Red,25000,Hardtop,Scottsdale
C_CND_022315,2023-12-04,Male,13500,Nissan,Pathfinder,Auto,Pale White,46000,Hardtop,Austin
C_CND_022316,2023-12-04,Male,840000,Chevrolet,Metro,Manual,Pale White,13000,Passenger,Janesville
C_CND_022317,2023-12-04,Male,1460000,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Scottsdale
C_CND_022318,2023-12-04,Male,400000,Volkswagen,Jetta,Manual,Red,24000,Passenger,Austin
C_CND_022319,2023-12-04,Male,901000,Bmw,323I,Auto,Red,22000,Hatchback,Middletown
C_CND_022320,2023-12-04,Male,13500,Chevrolet,Cavalier,Manual,Pale White,20000,Suv,Aurora
C_CND_022321,2023-12-04,Male,835000,Pontiac,Sunfire,Auto,Black,18000,Sedan,Greenville
C_CND_022322,2023-12-04,Male,1535000,Audi,A6,Manual,Black,15500,Suv,Pasco
C_CND_022323,2023-12-04,Male,1257000,Chrysler,Sebring Coupe,Manual,Black,12700,Sedan,Janesville
C_CND_022324,2023-12-04,Male,1200000,Cadillac,Escalade,Auto,Black,28000,Sedan,Scottsdale
C_CND_022325,2023-12-04,Male,695000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Austin
C_CND_022326,2023-12-04,Male,912000,Chrysler,Concorde,Manual,Pale White,28001,Hardtop,Austin
C_CND_022327,2023-12-04,Male,676000,Audi,A6,Manual,Pale White,13000,Suv,Scottsdale
C_CND_022328,2023-12-04,Female,13500,Cadillac,Eldorado,Manual,Black,85000,Passenger,Austin
C_CND_022329,2023-12-04,Male,632000,Pontiac,Sunfire,Manual,Red,43000,Sedan,Middletown
C_CND_022330,2023-12-04,Female,547500,Buick,Regal,Manual,Red,43500,Passenger,Aurora
C_CND_022331,2023-12-04,Female,13500,Audi,A6,Manual,Black,25000,Suv,Greenville
C_CND_022332,2023-12-04,Male,835000,Volkswagen,Golf,Auto,Pale White,18001,Hardtop,Middletown
C_CND_022333,2023-12-04,Female,1285000,Acura,Rl,Auto,Black,24500,Suv,Janesville
C_CND_022334,2023-12-04,Male,13500,Mitsubishi,Eclipse,Auto,Black,27001,Hardtop,Austin
C_CND_022335,2023-12-04,Female,13500,Buick,Regal,Auto,Black,19000,Passenger,Austin
C_CND_022336,2023-12-05,Female,435000,Chrysler,Sebring Coupe,Auto,Red,19001,Sedan,Pasco
C_CND_022337,2023-12-05,Female,663000,Chevrolet,Monte Carlo,Manual,Pale White,26001,Hatchback,Janesville
C_CND_022338,2023-12-05,Female,13500,Plymouth,Voyager,Manual,Red,20001,Passenger,Scottsdale
C_CND_022339,2023-12-05,Female,580000,Saab,5-Sep,Manual,Pale White,28001,Hatchback,Austin
C_CND_022340,2023-12-05,Female,333000,Honda,Civic,Manual,Black,43001,Hatchback,Middletown
C_CND_022341,2023-12-05,Male,13500,Bmw,528I,Manual,Red,25001,Suv,Aurora
C_CND_022342,2023-12-05,Female,677500,Oldsmobile,Silhouette,Auto,Red,12501,Sedan,Greenville
C_CND_022343,2023-12-05,Male,1300000,Lexus,Ls400,Auto,Black,39001,Sedan,Pasco
C_CND_022344,2023-12-05,Male,1240000,Cadillac,Eldorado,Auto,Black,60001,Passenger,Janesville
C_CND_022345,2023-12-05,Male,1210000,Toyota,Rav4,Auto,Pale White,27001,Hatchback,Scottsdale
C_CND_022346,2023-12-05,Male,468000,Mercury,Villager,Auto,Pale White,36001,Passenger,Austin
C_CND_022347,2023-12-05,Male,420000,Jaguar,S-Type,Manual,Pale White,20001,Passenger,Janesville
C_CND_022348,2023-12-05,Female,540000,Mercedes-B,Slk,Manual,Pale White,17001,Passenger,Scottsdale
C_CND_022349,2023-12-05,Male,608000,Mitsubishi,3000Gt,Auto,Black,39001,Sedan,Austin
C_CND_022350,2023-12-05,Male,470000,Bmw,528I,Auto,Black,31001,Suv,Middletown
C_CND_022351,2023-12-05,Male,1100000,Mercedes-B,Sl-Class,Manual,Red,17000,Hardtop,Middletown
C_CND_022352,2023-12-05,Male,1225000,Mitsubishi,3000Gt,Manual,Red,24500,Sedan,Aurora
C_CND_022353,2023-12-05,Male,438000,Plymouth,Voyager,Auto,Pale White,22000,Passenger,Greenville
C_CND_022354,2023-12-05,Male,13500,Pontiac,Grand Prix,Auto,Red,19000,Passenger,Pasco
C_CND_022355,2023-12-05,Male,13500,Honda,Accord,Manual,Black,43000,Sedan,Janesville
C_CND_022356,2023-12-05,Male,360000,Chevrolet,Metro,Auto,Pale White,12000,Passenger,Scottsdale
C_CND_022357,2023-12-05,Male,620000,Volkswagen,Cabrio,Manual,Red,25001,Sedan,Austin
C_CND_022358,2023-12-05,Male,415000,Mercury,Sable,Auto,Pale White,26001,Sedan,Middletown
C_CND_022359,2023-12-05,Male,723000,Jaguar,S-Type,Manual,Red,21001,Passenger,Aurora
C_CND_022360,2023-12-05,Male,805000,Dodge,Ram Pickup,Manual,Pale White,20000,Hardtop,Aurora
C_CND_022361,2023-12-05,Male,13500,Volkswagen,Passat,Manual,Red,20001,Hatchback,Pasco
C_CND_022362,2023-12-05,Male,13500,Acura,Tl,Auto,Black,28001,Hatchback,Janesville
C_CND_022363,2023-12-05,Male,967000,Mercury,Cougar,Manual,Pale White,28001,Hatchback,Scottsdale
C_CND_022364,2023-12-05,Male,840000,Bmw,323I,Auto,Red,19001,Hatchback,Austin
C_CND_022365,2023-12-05,Male,241000,Pontiac,Grand Prix,Auto,Red,69001,Passenger,Middletown
C_CND_022366,2023-12-05,Male,665000,Mitsubishi,Montero Sport,Auto,Pale White,53000,Hardtop,Greenville
C_CND_022367,2023-12-05,Female,810000,Chevrolet,Prizm,Manual,Pale White,21000,Hardtop,Austin
C_CND_022368,2023-12-05,Male,835000,Volkswagen,Jetta,Auto,Black,22000,Passenger,Aurora
C_CND_022369,2023-12-05,Male,840500,Lexus,Ls400,Manual,Black,69500,Sedan,Greenville
C_CND_022370,2023-12-05,Male,595000,Audi,A6,Manual,Pale White,13000,Suv,Pasco
C_CND_022371,2023-12-05,Male,13500,Lexus,Lx470,Auto,Black,22000,Suv,Janesville
C_CND_022372,2023-12-05,Male,401000,Bmw,528I,Manual,Black,21000,Suv,Scottsdale
C_CND_022373,2023-12-05,Male,1425000,Plymouth,Neon,Manual,Black,29500,Suv,Austin
C_CND_022374,2023-12-05,Male,1400000,Ford,Windstar,Auto,Red,31000,Sedan,Middletown
C_CND_022375,2023-12-05,Male,13500,Oldsmobile,Silhouette,Manual,Red,34000,Sedan,Aurora
C_CND_022376,2023-12-05,Male,1586000,Volkswagen,Gti,Auto,Pale White,20600,Suv,Greenville
C_CND_022377,2023-12-05,Male,1560000,Volkswagen,Cabrio,Auto,Pale White,17000,Sedan,Pasco
C_CND_022378,2023-12-05,Male,1410000,Ford,Ranger,Manual,Black,18000,Hardtop,Janesville
C_CND_022379,2023-12-05,Male,13500,Infiniti,I30,Auto,Pale White,51000,Hardtop,Middletown
C_CND_022380,2023-12-05,Male,1400000,Chevrolet,Prizm,Manual,Black,44000,Hardtop,Scottsdale
C_CND_022381,2023-12-05,Male,1800000,Subaru,Outback,Auto,Pale White,19000,Suv,Middletown
C_CND_022382,2023-12-05,Male,1080000,Mercedes-B,Cl500,Manual,Black,22000,Suv,Aurora
C_CND_022383,2023-12-05,Male,1105000,Mitsubishi,Galant,Auto,Pale White,42500,Passenger,Greenville
C_CND_022384,2023-12-05,Male,1030000,Jeep,Wrangler,Manual,Red,13000,Hatchback,Austin
C_CND_022385,2023-12-05,Male,1260000,Acura,Tl,Auto,Red,16000,Hatchback,Middletown
C_CND_022386,2023-12-05,Male,1200000,Chrysler,300M,Auto,Pale White,22000,Suv,Aurora
C_CND_022387,2023-12-05,Male,1150000,Jeep,Grand Cherokee,Manual,Black,19000,Suv,Greenville
C_CND_022388,2023-12-05,Male,485000,Toyota,Camry,Manual,Black,29000,Hatchback,Pasco
C_CND_022389,2023-12-05,Male,618350,Volvo,S80,Manual,Red,25350,Sedan,Janesville
C_CND_022390,2023-12-05,Male,13500,Lexus,Ls400,Manual,Pale White,54000,Sedan,Scottsdale
C_CND_022391,2023-12-05,Male,540000,Chevrolet,Camaro,Auto,Red,24000,Sedan,Austin
C_CND_022392,2023-12-05,Male,13500,Lexus,Ls400,Auto,Black,22000,Sedan,Janesville
C_CND_022393,2023-12-05,Male,13500,Dodge,Ram Wagon,Auto,Black,22000,Passenger,Scottsdale
C_CND_022394,2023-12-05,Male,13500,Mercedes-B,Slk230,Auto,Black,33000,Hatchback,Austin
C_CND_022395,2023-12-05,Male,990000,Dodge,Viper,Manual,Black,26000,Suv,Middletown
C_CND_022396,2023-12-05,Male,2250000,Buick,Regal,Auto,Pale White,38000,Passenger,Aurora
C_CND_022397,2023-12-05,Male,2530000,Mitsubishi,Montero,Manual,Black,16000,Suv,Greenville
C_CND_022398,2023-12-05,Male,13500,Toyota,Tacoma,Manual,Black,36000,Hardtop,Janesville
C_CND_022399,2023-12-05,Male,620500,Nissan,Quest,Manual,Black,38500,Suv,Janesville
C_CND_022400,2023-12-05,Female,13500,Oldsmobile,Intrigue,Manual,Red,37000,Suv,Middletown
C_CND_022401,2023-12-05,Female,800000,Mercedes-B,Slk,Manual,Pale White,17000,Passenger,Aurora
C_CND_022402,2023-12-05,Male,955000,Buick,Park Avenue,Manual,Black,29000,Hatchback,Greenville
C_CND_022403,2023-12-05,Male,521000,Lexus,Ls400,Auto,Pale White,46000,Sedan,Pasco
C_CND_022404,2023-12-05,Male,940000,Toyota,Sienna,Manual,Black,27000,Passenger,Janesville
C_CND_022405,2023-12-05,Female,630000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Scottsdale
C_CND_022406,2023-12-05,Male,13500,Porsche,Boxter,Manual,Red,24000,Suv,Austin
C_CND_022407,2023-12-05,Female,13500,Mercedes-B,Slk,Auto,Pale White,46000,Passenger,Middletown
C_CND_022408,2023-12-05,Male,6600000,Mercury,Sable,Auto,Red,39000,Sedan,Aurora
C_CND_022409,2023-12-05,Male,13500,Acura,Tl,Auto,Red,24000,Hatchback,Greenville
C_CND_022410,2023-12-05,Male,2800000,Volvo,C70,Manual,Black,36000,Hatchback,Pasco
C_CND_022411,2023-12-05,Male,2940000,Mercedes-B,S-Class,Auto,Pale White,10000,Suv,Janesville
C_CND_022412,2023-12-05,Male,550000,Chevrolet,Malibu,Manual,Pale White,41001,Hardtop,Janesville
C_CND_022413,2023-12-05,Male,1710000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Austin
C_CND_022414,2023-12-05,Male,13500,Dodge,Dakota,Auto,Pale White,21000,Sedan,Middletown
C_CND_022415,2023-12-05,Female,550000,Mitsubishi,Eclipse,Manual,Pale White,12001,Hardtop,Austin
C_CND_022416,2023-12-06,Male,427500,Chrysler,300M,Auto,Pale White,22501,Suv,Greenville
C_CND_022417,2023-12-06,Male,670000,Volkswagen,Passat,Manual,Pale White,27001,Hatchback,Pasco
C_CND_022418,2023-12-06,Male,885000,Volkswagen,Passat,Auto,Red,13001,Hatchback,Janesville
C_CND_022419,2023-12-06,Male,730000,Cadillac,Eldorado,Auto,Pale White,17001,Passenger,Scottsdale
C_CND_022420,2023-12-06,Male,1387000,Chevrolet,Malibu,Manual,Pale White,41700,Hardtop,Greenville
C_CND_022421,2023-12-06,Male,927500,Volvo,S40,Manual,Black,36501,Sedan,Middletown
C_CND_022422,2023-12-06,Male,945800,Lincoln,Navigator,Auto,Black,19801,Sedan,Aurora
C_CND_022423,2023-12-06,Male,13500,Nissan,Frontier,Auto,Pale White,18001,Hatchback,Greenville
C_CND_022424,2023-12-06,Male,13500,Ford,Contour,Auto,Pale White,62001,Sedan,Pasco
C_CND_022425,2023-12-06,Male,695000,Mercedes-B,S-Class,Auto,Black,39001,Suv,Janesville
C_CND_022426,2023-12-06,Female,1200000,Audi,A4,Auto,Black,27000,Hardtop,Aurora
C_CND_022427,2023-12-06,Female,565000,Chevrolet,Corvette,Auto,Pale White,46001,Suv,Austin
C_CND_022428,2023-12-06,Male,580000,Toyota,Rav4,Manual,Pale White,22001,Hatchback,Middletown
C_CND_022429,2023-12-06,Male,1423000,Mercedes-B,Sl-Class,Manual,Red,17300,Hardtop,Middletown
C_CND_022430,2023-12-06,Male,2900000,Plymouth,Prowler,Auto,Red,15001,Hatchback,Greenville
C_CND_022431,2023-12-06,Male,13500,Toyota,Camry,Auto,Red,31001,Hatchback,Pasco
C_CND_022432,2023-12-06,Male,1170000,Buick,Park Avenue,Manual,Pale White,23001,Hatchback,Janesville
C_CND_022433,2023-12-06,Female,13500,Ford,Crown Victoria,Auto,Red,29001,Passenger,Scottsdale
C_CND_022434,2023-12-06,Male,470000,Mercury,Cougar,Auto,Black,26001,Hatchback,Pasco
C_CND_022435,2023-12-06,Male,820000,Cadillac,Escalade,Manual,Black,34001,Sedan,Janesville
C_CND_022436,2023-12-06,Male,13500,Oldsmobile,Intrigue,Auto,Red,39001,Suv,Scottsdale
C_CND_022437,2023-12-06,Male,13500,Pontiac,Sunfire,Auto,Black,18000,Sedan,Austin
C_CND_022438,2023-12-06,Male,840000,Infiniti,I30,Auto,Black,49000,Hardtop,Pasco
C_CND_022439,2023-12-06,Male,845000,Porsche,Boxter,Manual,Red,24000,Suv,Scottsdale
C_CND_022440,2023-12-06,Male,13500,Audi,A4,Manual,Pale White,12000,Hardtop,Greenville
C_CND_022441,2023-12-06,Male,850000,Honda,Cr-V,Auto,Black,31001,Suv,Middletown
C_CND_022442,2023-12-06,Male,13500,Audi,A6,Manual,Pale White,13001,Suv,Aurora
C_CND_022443,2023-12-06,Male,620000,Chrysler,Lhs,Auto,Black,17001,Hatchback,Greenville
C_CND_022444,2023-12-06,Male,1001000,Oldsmobile,Cutlass,Auto,Red,15101,Sedan,Pasco
C_CND_022445,2023-12-06,Male,875000,Chevrolet,Metro,Auto,Black,31001,Passenger,Janesville
C_CND_022446,2023-12-06,Male,520000,Acura,Rl,Manual,Red,34000,Suv,Scottsdale
C_CND_022447,2023-12-06,Female,425000,Mitsubishi,Montero Sport,Auto,Red,39000,Hardtop,Austin
C_CND_022448,2023-12-06,Male,830000,Volvo,C70,Manual,Black,17000,Hatchback,Middletown
C_CND_022449,2023-12-06,Male,13500,Lincoln,Town Car,Auto,Pale White,18000,Hatchback,Aurora
C_CND_022450,2023-12-06,Male,13500,Mitsubishi,Galant,Auto,Pale White,36000,Passenger,Greenville
C_CND_022451,2023-12-06,Male,510000,Mitsubishi,Montero,Manual,Black,16000,Suv,Pasco
C_CND_022452,2023-12-06,Female,1295000,Dodge,Caravan,Manual,Red,24500,Hardtop,Janesville
C_CND_022453,2023-12-06,Male,880000,Oldsmobile,Cutlass,Manual,Pale White,41000,Sedan,Janesville
C_CND_022454,2023-12-06,Male,840000,Volkswagen,Passat,Auto,Pale White,31000,Hatchback,Scottsdale
C_CND_022455,2023-12-06,Female,13500,Chevrolet,Camaro,Auto,Red,24000,Sedan,Austin
C_CND_022456,2023-12-06,Male,1321188,Hyundai,Accent,Manual,Black,18110,Hatchback,Middletown
C_CND_022457,2023-12-06,Male,1400000,Pontiac,Firebird,Manual,Black,43000,Hardtop,Janesville
C_CND_022458,2023-12-06,Male,1355000,Plymouth,Neon,Auto,Black,9500,Suv,Greenville
C_CND_022459,2023-12-06,Male,13500,Hyundai,Elantra,Manual,Red,22000,Sedan,Pasco
C_CND_022460,2023-12-06,Male,565000,Acura,Tl,Auto,Red,29000,Hatchback,Janesville
C_CND_022461,2023-12-06,Male,1130000,Nissan,Frontier,Manual,Pale White,12000,Hatchback,Scottsdale
C_CND_022462,2023-12-06,Male,412700,Nissan,Pathfinder,Auto,Red,21700,Hardtop,Middletown
C_CND_022463,2023-12-06,Female,475000,Toyota,Sienna,Manual,Black,27000,Passenger,Middletown
C_CND_022464,2023-12-06,Male,950000,Plymouth,Prowler,Manual,Pale White,16000,Hatchback,Aurora
C_CND_022465,2023-12-06,Male,1830000,Mitsubishi,Montero Sport,Auto,Pale White,53000,Hardtop,Janesville
C_CND_022466,2023-12-06,Male,1340000,Cadillac,Eldorado,Manual,Red,37000,Passenger,Pasco
C_CND_022467,2023-12-06,Male,13500,Mercedes-B,Slk,Auto,Pale White,46000,Passenger,Janesville
C_CND_022468,2023-12-06,Male,400000,Jeep,Wrangler,Manual,Pale White,23000,Hatchback,Scottsdale
C_CND_022469,2023-12-06,Male,13500,Ford,Explorer,Auto,Black,22000,Hatchback,Austin
C_CND_022470,2023-12-06,Male,1475000,Cadillac,Catera,Auto,Red,28500,Hatchback,Scottsdale
C_CND_022471,2023-12-06,Male,750000,Dodge,Ram Van,Auto,Pale White,12000,Hatchback,Austin
C_CND_022472,2023-12-06,Male,765000,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Middletown
C_CND_022473,2023-12-06,Male,445000,Audi,A6,Auto,Black,27000,Suv,Aurora
C_CND_022474,2023-12-06,Male,501000,Mitsubishi,3000Gt,Auto,Black,39000,Sedan,Greenville
C_CND_022475,2023-12-06,Male,13500,Honda,Accord,Manual,Red,14000,Sedan,Pasco
C_CND_022476,2023-12-06,Male,2200000,Infiniti,I30,Manual,Pale White,16000,Hardtop,Scottsdale
C_CND_022477,2023-12-06,Male,1750000,Dodge,Ram Pickup,Auto,Red,39000,Hardtop,Pasco
C_CND_022478,2023-12-06,Male,13500,Cadillac,Escalade,Auto,Black,26000,Sedan,Austin
C_CND_022479,2023-12-06,Male,3015000,Mercury,Sable,Manual,Red,61500,Sedan,Middletown
C_CND_022480,2023-12-06,Male,1500000,Lexus,Lx470,Manual,Pale White,54000,Suv,Aurora
C_CND_022481,2023-12-06,Male,745000,Chevrolet,Cavalier,Manual,Pale White,20000,Suv,Greenville
C_CND_022482,2023-12-06,Female,646000,Volvo,S70,Auto,Pale White,20000,Hardtop,Scottsdale
C_CND_022483,2023-12-06,Male,13500,Volkswagen,Gti,Manual,Pale White,28000,Suv,Janesville
C_CND_022484,2023-12-06,Male,216000,Mercury,Grand Marquis,Auto,Black,19000,Suv,Scottsdale
C_CND_022485,2023-12-06,Male,1070000,Oldsmobile,Intrigue,Manual,Red,37000,Suv,Austin
C_CND_022486,2023-12-06,Male,375000,Volkswagen,Passat,Auto,Black,21000,Hatchback,Middletown
C_CND_022487,2023-12-06,Male,1820000,Mitsubishi,Montero Sport,Manual,Red,29000,Hardtop,Aurora
C_CND_022488,2023-12-06,Male,1632500,Subaru,Outback,Manual,Red,49250,Suv,Greenville
C_CND_022489,2023-12-06,Male,680000,Dodge,Caravan,Manual,Red,24001,Hardtop,Greenville
C_CND_022490,2023-12-06,Male,13500,Volvo,S80,Manual,Red,25000,Sedan,Janesville
C_CND_022491,2023-12-06,Male,13500,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Scottsdale
C_CND_022492,2023-12-06,Male,1620000,Volkswagen,Gti,Manual,Black,25000,Suv,Austin
C_CND_022493,2023-12-06,Male,13500,Chevrolet,Monte Carlo,Manual,Red,17000,Hatchback,Middletown
C_CND_022494,2023-12-06,Male,1650000,Mercedes-B,S-Class,Manual,Red,21000,Suv,Aurora
C_CND_022495,2023-12-06,Male,960000,Cadillac,Catera,Auto,Red,28000,Hatchback,Greenville
C_CND_022496,2023-12-06,Male,590000,Dodge,Caravan,Auto,Black,23001,Hardtop,Austin
C_CND_022497,2023-12-06,Male,1190000,Mercury,Grand Marquis,Manual,Black,49000,Suv,Janesville
C_CND_022498,2023-12-06,Male,1770000,Bmw,528I,Manual,Pale White,14000,Suv,Scottsdale
C_CND_022499,2023-12-06,Male,1312000,Volvo,S80,Manual,Pale White,21200,Sedan,Austin
C_CND_022500,2023-12-06,Male,13500,Bmw,323I,Auto,Black,9000,Hatchback,Janesville
C_CND_022501,2023-12-06,Male,530000,Plymouth,Voyager,Manual,Red,20000,Passenger,Scottsdale
C_CND_022502,2023-12-06,Female,408000,Volvo,V70,Auto,Black,39000,Passenger,Austin
C_CND_022503,2023-12-06,Female,570000,Chrysler,Sebring Coupe,Auto,Red,19000,Sedan,Middletown
C_CND_022504,2023-12-06,Male,840000,Subaru,Forester,Manual,Red,17001,Hardtop,Austin
C_CND_022505,2023-12-06,Male,420000,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Greenville
C_CND_022506,2023-12-08,Female,770000,Mercedes-B,C-Class,Manual,Pale White,17001,Hatchback,Austin
C_CND_022507,2023-12-08,Male,450000,Chevrolet,Malibu,Manual,Pale White,14000,Hardtop,Austin
C_CND_022508,2023-12-08,Male,670000,Dodge,Viper,Manual,Black,26001,Suv,Aurora
C_CND_022509,2023-12-08,Male,1075000,Dodge,Ram Pickup,Manual,Red,25500,Hardtop,Austin
C_CND_022510,2023-12-08,Male,720000,Toyota,Corolla,Auto,Red,41001,Passenger,Pasco
C_CND_022511,2023-12-08,Male,13500,Honda,Cr-V,Auto,Red,12001,Suv,Janesville
C_CND_022512,2023-12-08,Female,462000,Toyota,Corolla,Manual,Pale White,22001,Passenger,Scottsdale
C_CND_022513,2023-12-08,Male,1500000,Lexus,Es300,Auto,Pale White,27001,Hardtop,Austin
C_CND_022514,2023-12-08,Male,13500,Dodge,Ram Pickup,Manual,Pale White,21000,Hardtop,Austin
C_CND_022515,2023-12-08,Male,1500000,Plymouth,Prowler,Manual,Red,71001,Hatchback,Aurora
C_CND_022516,2023-12-08,Male,13500,Saturn,Lw,Manual,Pale White,13001,Hatchback,Greenville
C_CND_022517,2023-12-08,Male,1300000,Volkswagen,Gti,Manual,Black,25001,Suv,Pasco
C_CND_022518,2023-12-08,Male,13500,Plymouth,Neon,Manual,Pale White,22001,Suv,Janesville
C_CND_022519,2023-12-08,Male,1699000,Jeep,Wrangler,Auto,Red,19901,Hatchback,Scottsdale
C_CND_022520,2023-12-08,Female,1155000,Plymouth,Neon,Auto,Pale White,27501,Suv,Austin
C_CND_022521,2023-12-08,Male,545000,Volkswagen,Gti,Auto,Red,25000,Suv,Janesville
C_CND_022522,2023-12-08,Male,13500,Pontiac,Grand Prix,Auto,Red,69000,Passenger,Scottsdale
C_CND_022523,2023-12-08,Male,691000,Nissan,Frontier,Manual,Black,53000,Hatchback,Austin
C_CND_022524,2023-12-08,Female,550000,Chevrolet,Impala,Manual,Red,22000,Hatchback,Middletown
C_CND_022525,2023-12-08,Male,991000,Saturn,Lw,Auto,Pale White,18001,Hatchback,Aurora
C_CND_022526,2023-12-08,Male,913000,Oldsmobile,Silhouette,Manual,Pale White,14001,Sedan,Greenville
